date,close
2024-01-12,88.5867
2024-01-16,87.8686
2024-01-17,87.5832
2024-01-18,87.3899
2024-01-19,87.3991
2024-01-22,87.6661
2024-01-23,87.4452
2024-01-24,87.1966
2024-01-25,87.5740
2024-01-26,87.4175
2024-01-29,87.9423
2024-01-30,88.0619
2024-01-31,88.7984
2024-02-01,89.3484
2024-02-02,88.1856
2024-02-05,87.3274
2024-02-06,87.7980
2024-02-07,87.6412
2024-02-08,87.3551
2024-02-09,87.1982
2024-02-12,87.2813
2024-02-13,86.3215
2024-02-14,86.6445
2024-02-15,86.8844
2024-02-16,86.5061
2024-02-20,86.6537
2024-02-21,86.3769
2024-02-22,86.3861
2024-02-23,86.7829
2024-02-26,86.6537
2024-02-27,86.4599
2024-02-28,86.7737
2024-02-29,86.9490
2024-03-01,87.3460
2024-03-04,87.1517
2024-03-05,87.6883
2024-03-06,87.9012
2024-03-07,88.0492
2024-03-08,88.1140
2024-03-11,88.0029
2024-03-12,87.6421
2024-03-13,87.4478
2024-03-14,86.8001
2024-03-15,86.6520
2024-03-18,86.5502
2024-03-19,86.8001
2024-03-20,87.0036
2024-03-21,87.0129
2024-03-22,87.4385
2024-03-25,87.2072
2024-03-26,87.3367
2024-03-27,87.6698
2024-03-28,87.5866
2024-04-01,86.7941
2024-04-02,86.6085
2024-04-03,86.7105
2024-04-04,87.0075
2024-04-05,86.4321
2024-04-08,86.2373
2024-04-09,86.5806
2024-04-10,85.4299
2024-04-11,85.3093
2024-04-12,85.6619
2024-04-15,85.1144
2024-04-16,84.7803
2024-04-17,85.3186
2024-04-18,85.0216
2024-04-19,85.1329
2024-04-22,85.1422
2024-04-23,85.2536
2024-04-24,84.9938
2024-04-25,84.6690
2024-04-26,84.9010
2024-04-29,85.2443
2024-04-30,84.8453
2024-05-01,85.1813
2024-05-02,85.5815
2024-05-03,86.0562
2024-05-06,86.1306
2024-05-07,86.3540
2024-05-08,86.1120
2024-05-09,86.3726
2024-05-10,86.0934
2024-05-13,86.1958
2024-05-14,86.4471
2024-05-15,87.0986
2024-05-16,86.9311
2024-05-17,86.6612
2024-05-20,86.5309
2024-05-21,86.7542
2024-05-22,86.6426
2024-05-23,86.3354
2024-05-24,86.4471
2024-05-28,85.9631
2024-05-29,85.5443
2024-05-30,85.9724
2024-05-31,86.3726
2024-06-03,86.9384
2024-06-04,87.4144
2024-06-05,87.7318
2024-06-06,87.6945
2024-06-07,86.7703
2024-06-10,86.5836
2024-06-11,87.0410
2024-06-12,87.5265
2024-06-13,88.1052
2024-06-14,88.3106
2024-06-17,87.8999
2024-06-18,88.2826
2024-06-20,88.0585
2024-06-21,88.0772
2024-06-24,88.1519
2024-06-25,88.2266
2024-06-26,87.6945
2024-06-27,87.8906
2024-06-28,87.4238
2024-07-01,86.7730
2024-07-02,87.1007
2024-07-03,87.6813
2024-07-05,88.1682
2024-07-08,88.1963
2024-07-09,88.0745
2024-07-10,88.1588
2024-07-11,88.7206
2024-07-12,88.9079
2024-07-15,88.6270
2024-07-16,89.0203
2024-07-17,89.0952
2024-07-18,88.8424
2024-07-19,88.5615
2024-07-22,88.4772
2024-07-23,88.5427
2024-07-24,88.3461
2024-07-25,88.5427
2024-07-26,88.9641
2024-07-29,89.1139
2024-07-30,89.3012
2024-07-31,89.9566
2024-08-01,90.3408
2024-08-02,91.7402
2024-08-05,91.8341
2024-08-06,91.0170
2024-08-07,90.6883
2024-08-08,90.4159
2024-08-09,90.7822
2024-08-12,91.0358
2024-08-13,91.4396
2024-08-14,91.5617
2024-08-15,90.9888
2024-08-16,91.1673
2024-08-19,91.2894
2024-08-20,91.6557
2024-08-21,91.8435
2024-08-22,91.4208
2024-08-23,91.8435
2024-08-26,91.7308
2024-08-27,91.6932
2024-08-28,91.6463
2024-08-29,91.4866
2024-08-30,91.1673
2024-09-03,91.7682
2024-09-04,92.3052
2024-09-05,92.5218
2024-09-06,92.6537
2024-09-09,92.7856
2024-09-10,93.1812
2024-09-11,93.1153
2024-09-12,92.9646
2024-09-13,93.1435
2024-09-16,93.3885
2024-09-17,93.2189
2024-09-18,92.8139
2024-09-19,92.7385
2024-09-20,92.7103
2024-09-23,92.6537
2024-09-24,92.7573
2024-09-25,92.3805
2024-09-26,92.3146
2024-09-27,92.6820
2024-09-30,92.4276
2024-10-01,92.7640
2024-10-02,92.4994
2024-10-03,92.0271
2024-10-04,91.1390
2024-10-07,90.8084
2024-10-08,90.8839
2024-10-09,90.5438
2024-10-10,90.5344
2024-10-11,90.5627
2024-10-14,90.4021
2024-10-15,90.8650
2024-10-16,91.0068
2024-10-17,90.5344
2024-10-18,90.6383
2024-10-21,89.9392
2024-10-22,89.8542
2024-10-23,89.6463
2024-10-24,89.8447
2024-10-25,89.6463
2024-10-28,89.4385
2024-10-29,89.4763
2024-10-30,89.3440
2024-10-31,89.2968
2024-11-01,88.7680
2024-11-04,89.2418
2024-11-05,89.2892
2024-11-06,88.3699
